reference_date,target,horizon,target_end_date,value,location,output_type,output_type_id
2026-03-28,wk inc flu hosp,2,2026-04-11,3.265952831506729,AK,quantile,0.2
2026-03-28,wk inc flu hosp,3,2026-04-18,2.9456144273281097,AK,quantile,0.2
2026-03-28,wk inc flu hosp,0,2026-03-28,3.9702545553445816,AK,quantile,0.25
2026-03-28,wk inc flu hosp,1,2026-04-04,3.6978709548711777,AK,quantile,0.25
2026-03-28,wk inc flu hosp,2,2026-04-11,3.393139198422432,AK,quantile,0.25
2026-03-28,wk inc flu hosp,3,2026-04-18,3.0746740475296974,AK,quantile,0.25
2026-03-28,wk inc flu hosp,0,2026-03-28,4.065054178237915,AK,quantile,0.3
2026-03-28,wk inc flu hosp,1,2026-04-04,3.8328846216201784,AK,quantile,0.3
2026-03-28,wk inc flu hosp,2,2026-04-11,3.565458193421364,AK,quantile,0.3
2026-03-28,wk inc flu hosp,3,2026-04-18,3.265980729460716,AK,quantile,0.3
2026-03-28,wk inc flu hosp,0,2026-03-28,4.18156590461731,AK,quantile,0.35
2026-03-28,wk inc flu hosp,1,2026-04-04,3.9252335280179977,AK,quantile,0.35
2026-03-28,wk inc flu hosp,2,2026-04-11,3.6760294437408447,AK,quantile,0.35
2026-03-28,wk inc flu hosp,3,2026-04-18,3.347540186345577,AK,quantile,0.35
2026-03-28,wk inc flu hosp,0,2026-03-28,4.297009575366974,AK,quantile,0.4
2026-03-28,wk inc flu hosp,1,2026-04-04,4.058826422691345,AK,quantile,0.4
2026-03-28,wk inc flu hosp,2,2026-04-11,3.7509462594985963,AK,quantile,0.4
2026-03-28,wk inc flu hosp,3,2026-04-18,3.5046154797077183,AK,quantile,0.4
2026-03-28,wk inc flu hosp,0,2026-03-28,4.4051343381404875,AK,quantile,0.45
2026-03-28,wk inc flu hosp,1,2026-04-04,4.147601228952408,AK,quantile,0.45
2026-03-28,wk inc flu hosp,2,2026-04-11,3.8305189669132234,AK,quantile,0.45
2026-03-28,wk inc flu hosp,3,2026-04-18,3.67489342391491,AK,quantile,0.45
2026-03-28,wk inc flu hosp,0,2026-03-28,4.49972403049469,AK,quantile,0.5
2026-03-28,wk inc flu hosp,1,2026-04-04,4.214240849018097,AK,quantile,0.5
2026-03-28,wk inc flu hosp,2,2026-04-11,3.9599868059158325,AK,quantile,0.5
2026-03-28,wk inc flu hosp,3,2026-04-18,3.801366478204727,AK,quantile,0.5
2026-03-28,wk inc flu hosp,0,2026-03-28,4.594740614295006,AK,quantile,0.55
2026-03-28,wk inc flu hosp,1,2026-04-04,4.346634489297867,AK,quantile,0.55
2026-03-28,wk inc flu hosp,2,2026-04-11,4.141499310731888,AK,quantile,0.55
2026-03-28,wk inc flu hosp,3,2026-04-18,3.9931321918964384,AK,quantile,0.55
2026-03-28,wk inc flu hosp,0,2026-03-28,4.678635323047638,AK,quantile,0.6
2026-03-28,wk inc flu hosp,1,2026-04-04,4.424302744865417,AK,quantile,0.6
2026-03-28,wk inc flu hosp,2,2026-04-11,4.303893911838531,AK,quantile,0.6
2026-03-28,wk inc flu hosp,3,2026-04-18,4.28781099319458,AK,quantile,0.6
2026-03-28,wk inc flu hosp,0,2026-03-28,4.767493742704392,AK,quantile,0.65
2026-03-28,wk inc flu hosp,1,2026-04-04,4.537943241000176,AK,quantile,0.65
2026-03-28,wk inc flu hosp,2,2026-04-11,4.481385925412178,AK,quantile,0.65
2026-03-28,wk inc flu hosp,3,2026-04-18,4.517714509367943,AK,quantile,0.65
2026-03-28,wk inc flu hosp,0,2026-03-28,4.884446448087692,AK,quantile,0.7
2026-03-28,wk inc flu hosp,1,2026-04-04,4.6578712403774265,AK,quantile,0.7
2026-03-28,wk inc flu hosp,2,2026-04-11,4.669627696275711,AK,quantile,0.7
2026-03-28,wk inc flu hosp,3,2026-04-18,4.702649682760239,AK,quantile,0.7
2026-03-28,wk inc flu hosp,0,2026-03-28,5.027489006519318,AK,quantile,0.75
2026-03-28,wk inc flu hosp,1,2026-04-04,4.891873821616173,AK,quantile,0.75
2026-03-28,wk inc flu hosp,2,2026-04-11,4.8638965934515,AK,quantile,0.75
2026-03-28,wk inc flu hosp,3,2026-04-18,4.981227070093155,AK,quantile,0.75
2026-03-28,wk inc flu hosp,0,2026-03-28,5.172926294803619,AK,quantile,0.8
2026-03-28,wk inc flu hosp,1,2026-04-04,5.115093004703522,AK,quantile,0.8
2026-03-28,wk inc flu hosp,2,2026-04-11,5.271543622016907,AK,quantile,0.8
2026-03-28,wk inc flu hosp,3,2026-04-18,5.528113305568695,AK,quantile,0.8
2026-03-28,wk inc flu hosp,0,2026-03-28,5.432994383573532,AK,quantile,0.85
2026-03-28,wk inc flu hosp,1,2026-04-04,5.338420274853706,AK,quantile,0.85
2026-03-28,wk inc flu hosp,2,2026-04-11,5.4654723525047295,AK,quantile,0.85
2026-03-28,wk inc flu hosp,3,2026-04-18,5.7826234847307205,AK,quantile,0.85
2026-03-28,wk inc flu hosp,0,2026-03-28,5.74965215921402,AK,quantile,0.9
2026-03-28,wk inc flu hosp,1,2026-04-04,5.620724183321,AK,quantile,0.9
2026-03-28,wk inc flu hosp,2,2026-04-11,5.8153548538684845,AK,quantile,0.9
2026-03-28,wk inc flu hosp,3,2026-04-18,6.073607259988786,AK,quantile,0.9
2026-03-28,wk inc flu hosp,0,2026-03-28,6.021625897288322,AK,quantile,0.95
2026-03-28,wk inc flu hosp,1,2026-04-04,6.026931625604629,AK,quantile,0.95
2026-03-28,wk inc flu hosp,2,2026-04-11,6.429419884085655,AK,quantile,0.95
2026-03-28,wk inc flu hosp,3,2026-04-18,6.841533741354942,AK,quantile,0.95
2026-03-28,wk inc flu hosp,0,2026-03-28,6.170486621558665,AK,quantile,0.975
2026-03-28,wk inc flu hosp,1,2026-04-04,6.4689852535724635,AK,quantile,0.975
2026-03-28,wk inc flu hosp,2,2026-04-11,6.786244705319404,AK,quantile,0.975
2026-03-28,wk inc flu hosp,3,2026-04-18,7.330265590548514,AK,quantile,0.975
2026-03-28,wk inc flu hosp,0,2026-03-28,6.3780996006727255,AK,quantile,0.99
2026-03-28,wk inc flu hosp,1,2026-04-04,6.647462155222894,AK,quantile,0.99
2026-03-28,wk inc flu hosp,2,2026-04-11,7.096824582219126,AK,quantile,0.99
2026-03-28,wk inc flu hosp,3,2026-04-18,7.855286644697193,AK,quantile,0.99
2026-03-28,wk inc flu hosp,0,2026-03-28,80.30245308876037,AL,quantile,0.01
2026-03-28,wk inc flu hosp,1,2026-04-04,55.63692434310913,AL,quantile,0.01
2026-03-28,wk inc flu hosp,2,2026-04-11,37.802089438438415,AL,quantile,0.01
2026-03-28,wk inc flu hosp,3,2026-04-18,24.873510241508484,AL,quantile,0.01
2026-03-28,wk inc flu hosp,0,2026-03-28,81.95038394927978,AL,quantile,0.025
2026-03-28,wk inc flu hosp,1,2026-04-04,56.79465057849884,AL,quantile,0.025
2026-03-28,wk inc flu hosp,2,2026-04-11,38.015698277950285,AL,quantile,0.025
2026-03-28,wk inc flu hosp,3,2026-04-18,25.277098655700684,AL,quantile,0.025
2026-03-28,wk inc flu hosp,0,2026-03-28,82.72079677581787,AL,quantile,0.05
2026-03-28,wk inc flu hosp,1,2026-04-04,57.42588782310486,AL,quantile,0.05
2026-03-28,wk inc flu hosp,2,2026-04-11,39.021741557121274,AL,quantile,0.05
2026-03-28,wk inc flu hosp,3,2026-04-18,26.51302316188812,AL,quantile,0.05
2026-03-28,wk inc flu hosp,0,2026-03-28,83.9988070487976,AL,quantile,0.1
2026-03-28,wk inc flu hosp,1,2026-04-04,60.36754612922668,AL,quantile,0.1
2026-03-28,wk inc flu hosp,2,2026-04-11,42.99094891548157,AL,quantile,0.1
2026-03-28,wk inc flu hosp,3,2026-04-18,30.542087817192076,AL,quantile,0.1
2026-03-28,wk inc flu hosp,0,2026-03-28,85.59077296257018,AL,quantile,0.15
2026-03-28,wk inc flu hosp,1,2026-04-04,63.33242883682251,AL,quantile,0.15
2026-03-28,wk inc flu hosp,2,2026-04-11,46.60520460605621,AL,quantile,0.15
2026-03-28,wk inc flu hosp,3,2026-04-18,33.66160383224487,AL,quantile,0.15
2026-03-28,wk inc flu hosp,0,2026-03-28,86.90146465301514,AL,quantile,0.2
2026-03-28,wk inc flu hosp,1,2026-04-04,65.05120334625244,AL,quantile,0.2
2026-03-28,wk inc flu hosp,2,2026-04-11,47.79797658920288,AL,quantile,0.2
2026-03-28,wk inc flu hosp,3,2026-04-18,34.36761808395386,AL,quantile,0.2
2026-03-28,wk inc flu hosp,0,2026-03-28,87.85634899139404,AL,quantile,0.25
2026-03-28,wk inc flu hosp,1,2026-04-04,66.04104232788086,AL,quantile,0.25
2026-03-28,wk inc flu hosp,2,2026-04-11,49.443668603897095,AL,quantile,0.25
2026-03-28,wk inc flu hosp,3,2026-04-18,36.55482816696167,AL,quantile,0.25
2026-03-28,wk inc flu hosp,0,2026-03-28,88.90877752304077,AL,quantile,0.3
2026-03-28,wk inc flu hosp,1,2026-04-04,67.53485107421875,AL,quantile,0.3
2026-03-28,wk inc flu hosp,2,2026-04-11,50.92143492698669,AL,quantile,0.3
2026-03-28,wk inc flu hosp,3,2026-04-18,38.84361433982849,AL,quantile,0.3
2026-03-28,wk inc flu hosp,0,2026-03-28,89.80210013389588,AL,quantile,0.35
2026-03-28,wk inc flu hosp,1,2026-04-04,69.15640254020691,AL,quantile,0.35
2026-03-28,wk inc flu hosp,2,2026-04-11,52.70543868541718,AL,quantile,0.35
2026-03-28,wk inc flu hosp,3,2026-04-18,39.98816385269165,AL,quantile,0.35
2026-03-28,wk inc flu hosp,0,2026-03-28,90.58199863433838,AL,quantile,0.4
2026-03-28,wk inc flu hosp,1,2026-04-04,70.03772506713867,AL,quantile,0.4
2026-03-28,wk inc flu hosp,2,2026-04-11,54.496615409851074,AL,quantile,0.4
2026-03-28,wk inc flu hosp,3,2026-04-18,41.86208391189575,AL,quantile,0.4
2026-03-28,wk inc flu hosp,0,2026-03-28,91.22863841056824,AL,quantile,0.45
2026-03-28,wk inc flu hosp,1,2026-04-04,70.98904480934144,AL,quantile,0.45
2026-03-28,wk inc flu hosp,2,2026-04-11,55.075221633911134,AL,quantile,0.45
2026-03-28,wk inc flu hosp,3,2026-04-18,43.10149827003479,AL,quantile,0.45
2026-03-28,wk inc flu hosp,0,2026-03-28,91.93817043304443,AL,quantile,0.5
2026-03-28,wk inc flu hosp,1,2026-04-04,72.28924131393433,AL,quantile,0.5
2026-03-28,wk inc flu hosp,2,2026-04-11,56.209163188934326,AL,quantile,0.5
2026-03-28,wk inc flu hosp,3,2026-04-18,44.381770610809326,AL,quantile,0.5
2026-03-28,wk inc flu hosp,0,2026-03-28,92.79781441688537,AL,quantile,0.55
2026-03-28,wk inc flu hosp,1,2026-04-04,72.95363912582397,AL,quantile,0.55
2026-03-28,wk inc flu hosp,2,2026-04-11,57.83017494678498,AL,quantile,0.55
2026-03-28,wk inc flu hosp,3,2026-04-18,45.63278243541718,AL,quantile,0.55
2026-03-28,wk inc flu hosp,0,2026-03-28,93.31751194000245,AL,quantile,0.6
2026-03-28,wk inc flu hosp,1,2026-04-04,74.05359420776367,AL,quantile,0.6
2026-03-28,wk inc flu hosp,2,2026-04-11,59.40871257781983,AL,quantile,0.6
2026-03-28,wk inc flu hosp,3,2026-04-18,47.96343555450439,AL,quantile,0.6
2026-03-28,wk inc flu hosp,0,2026-03-28,94.1235384464264,AL,quantile,0.65
2026-03-28,wk inc flu hosp,1,2026-04-04,75.496253156662,AL,quantile,0.65
2026-03-28,wk inc flu hosp,2,2026-04-11,61.747277164459234,AL,quantile,0.65
2026-03-28,wk inc flu hosp,3,2026-04-18,50.55912032127381,AL,quantile,0.65
2026-03-28,wk inc flu hosp,0,2026-03-28,94.89015264511109,AL,quantile,0.7
2026-03-28,wk inc flu hosp,1,2026-04-04,78.0415246963501,AL,quantile,0.7
2026-03-28,wk inc flu hosp,2,2026-04-11,64.49393510818481,AL,quantile,0.7
2026-03-28,wk inc flu hosp,3,2026-04-18,53.29992461204528,AL,quantile,0.7
2026-03-28,wk inc flu hosp,0,2026-03-28,95.71540713310242,AL,quantile,0.75
2026-03-28,wk inc flu hosp,1,2026-04-04,80.18288922309875,AL,quantile,0.75
2026-03-28,wk inc flu hosp,2,2026-04-11,67.9472222328186,AL,quantile,0.75
2026-03-28,wk inc flu hosp,3,2026-04-18,57.090495347976685,AL,quantile,0.75
2026-03-28,wk inc flu hosp,0,2026-03-28,96.4942253112793,AL,quantile,0.8
2026-03-28,wk inc flu hosp,1,2026-04-04,81.6365135192871,AL,quantile,0.8
2026-03-28,wk inc flu hosp,2,2026-04-11,69.21814918518066,AL,quantile,0.8
2026-03-28,wk inc flu hosp,3,2026-04-18,59.01574153900147,AL,quantile,0.8
2026-03-28,wk inc flu hosp,0,2026-03-28,97.76108088493348,AL,quantile,0.85
2026-03-28,wk inc flu hosp,1,2026-04-04,83.18499941825866,AL,quantile,0.85
2026-03-28,wk inc flu hosp,2,2026-04-11,71.66601071357726,AL,quantile,0.85
2026-03-28,wk inc flu hosp,3,2026-04-18,61.911165666580196,AL,quantile,0.85
2026-03-28,wk inc flu hosp,0,2026-03-28,99.73453998565674,AL,quantile,0.9
2026-03-28,wk inc flu hosp,1,2026-04-04,85.04043006896973,AL,quantile,0.9
2026-03-28,wk inc flu hosp,2,2026-04-11,74.24282817840576,AL,quantile,0.9
2026-03-28,wk inc flu hosp,3,2026-04-18,65.06565122604371,AL,quantile,0.9
2026-03-28,wk inc flu hosp,0,2026-03-28,104.3799527645111,AL,quantile,0.95
2026-03-28,wk inc flu hosp,1,2026-04-04,89.50760626792908,AL,quantile,0.95
2026-03-28,wk inc flu hosp,2,2026-04-11,79.01124815940857,AL,quantile,0.95
2026-03-28,wk inc flu hosp,3,2026-04-18,70.63000087738037,AL,quantile,0.95
2026-03-28,wk inc flu hosp,0,2026-03-28,105.8496039867401,AL,quantile,0.975
2026-03-28,wk inc flu hosp,1,2026-04-04,91.77118346691131,AL,quantile,0.975
2026-03-28,wk inc flu hosp,2,2026-04-11,81.72729036808013,AL,quantile,0.975
2026-03-28,wk inc flu hosp,3,2026-04-18,73.73859307765957,AL,quantile,0.975
2026-03-28,wk inc flu hosp,0,2026-03-28,107.96549258232118,AL,quantile,0.99
2026-03-28,wk inc flu hosp,1,2026-04-04,95.93926390647889,AL,quantile,0.99
2026-03-28,wk inc flu hosp,2,2026-04-11,85.2270633220673,AL,quantile,0.99
2026-03-28,wk inc flu hosp,3,2026-04-18,76.01487587928776,AL,quantile,0.99
2026-03-28,wk inc flu hosp,0,2026-03-28,121.64889987945557,AZ,quantile,0.01
2026-03-28,wk inc flu hosp,1,2026-04-04,99.30440957069396,AZ,quantile,0.01
2026-03-28,wk inc flu hosp,2,2026-04-11,79.57542325019836,AZ,quantile,0.01
2026-03-28,wk inc flu hosp,3,2026-04-18,63.23095496177673,AZ,quantile,0.01
2026-03-28,wk inc flu hosp,0,2026-03-28,123.05212769508361,AZ,quantile,0.025
2026-03-28,wk inc flu hosp,1,2026-04-04,100.5634744644165,AZ,quantile,0.025
2026-03-28,wk inc flu hosp,2,2026-04-11,80.18768429756165,AZ,quantile,0.025
2026-03-28,wk inc flu hosp,3,2026-04-18,64.34031200408936,AZ,quantile,0.025
2026-03-28,wk inc flu hosp,0,2026-03-28,125.89685707092286,AZ,quantile,0.05
2026-03-28,wk inc flu hosp,1,2026-04-04,104.14281735420226,AZ,quantile,0.05
2026-03-28,wk inc flu hosp,2,2026-04-11,89.321524143219,AZ,quantile,0.05
2026-03-28,wk inc flu hosp,3,2026-04-18,75.80318603515624,AZ,quantile,0.05
2026-03-28,wk inc flu hosp,0,2026-03-28,129.30933208465578,AZ,quantile,0.1
2026-03-28,wk inc flu hosp,1,2026-04-04,109.40864057540894,AZ,quantile,0.1
2026-03-28,wk inc flu hosp,2,2026-04-11,92.45142917633056,AZ,quantile,0.1
2026-03-28,wk inc flu hosp,3,2026-04-18,78.52025194168091,AZ,quantile,0.1
2026-03-28,wk inc flu hosp,0,2026-03-28,131.72097902297975,AZ,quantile,0.15
2026-03-28,wk inc flu hosp,1,2026-04-04,113.76350250244141,AZ,quantile,0.15
2026-03-28,wk inc flu hosp,2,2026-04-11,98.11257152557373,AZ,quantile,0.15
2026-03-28,wk inc flu hosp,3,2026-04-18,84.76733164787292,AZ,quantile,0.15
2026-03-28,wk inc flu hosp,0,2026-03-28,133.3439567565918,AZ,quantile,0.2
2026-03-28,wk inc flu hosp,1,2026-04-04,116.91303653717041,AZ,quantile,0.2
2026-03-28,wk inc flu hosp,2,2026-04-11,101.30784931182862,AZ,quantile,0.2
2026-03-28,wk inc flu hosp,3,2026-04-18,89.05375156402587,AZ,quantile,0.2
2026-03-28,wk inc flu hosp,0,2026-03-28,135.21522188186646,AZ,quantile,0.25
2026-03-28,wk inc flu hosp,1,2026-04-04,120.26436424255371,AZ,quantile,0.25
2026-03-28,wk inc flu hosp,2,2026-04-11,108.55992865562439,AZ,quantile,0.25
2026-03-28,wk inc flu hosp,3,2026-04-18,97.74897074699402,AZ,quantile,0.25
2026-03-28,wk inc flu hosp,0,2026-03-28,136.6272424697876,AZ,quantile,0.3
2026-03-28,wk inc flu hosp,1,2026-04-04,123.94286727905273,AZ,quantile,0.3
2026-03-28,wk inc flu hosp,2,2026-04-11,113.67932682037353,AZ,quantile,0.3
2026-03-28,wk inc flu hosp,3,2026-04-18,104.84891862869263,AZ,quantile,0.3
2026-03-28,wk inc flu hosp,0,2026-03-28,138.31055364608764,AZ,quantile,0.35
2026-03-28,wk inc flu hosp,1,2026-04-04,127.00044622421264,AZ,quantile,0.35
2026-03-28,wk inc flu hosp,2,2026-04-11,116.93983869552612,AZ,quantile,0.35
2026-03-28,wk inc flu hosp,3,2026-04-18,108.38769979476929,AZ,quantile,0.35
2026-03-28,wk inc flu hosp,0,2026-03-28,139.30152969360353,AZ,quantile,0.4
2026-03-28,wk inc flu hosp,1,2026-04-04,129.50910339355468,AZ,quantile,0.4
2026-03-28,wk inc flu hosp,2,2026-04-11,121.79678459167481,AZ,quantile,0.4
2026-03-28,wk inc flu hosp,3,2026-04-18,114.59043426513672,AZ,quantile,0.4
2026-03-28,wk inc flu hosp,0,2026-03-28,141.25890445709229,AZ,quantile,0.45
2026-03-28,wk inc flu hosp,1,2026-04-04,133.43076486587526,AZ,quantile,0.45
2026-03-28,wk inc flu hosp,2,2026-04-11,125.31250934600831,AZ,quantile,0.45
2026-03-28,wk inc flu hosp,3,2026-04-18,117.78260517120361,AZ,quantile,0.45
2026-03-28,wk inc flu hosp,0,2026-03-28,143.4237937927246,AZ,quantile,0.5
2026-03-28,wk inc flu hosp,1,2026-04-04,137.23581218719482,AZ,quantile,0.5
2026-03-28,wk inc flu hosp,2,2026-04-11,129.72512817382812,AZ,quantile,0.5
2026-03-28,wk inc flu hosp,3,2026-04-18,125.53558444976807,AZ,quantile,0.5
2026-03-28,wk inc flu hosp,0,2026-03-28,145.48431940078734,AZ,quantile,0.55
2026-03-28,wk inc flu hosp,1,2026-04-04,140.79796981811523,AZ,quantile,0.55
2026-03-28,wk inc flu hosp,2,2026-04-11,138.28743772506715,AZ,quantile,0.55
2026-03-28,wk inc flu hosp,3,2026-04-18,135.69571123123168,AZ,quantile,0.55
2026-03-28,wk inc flu hosp,0,2026-03-28,146.62715950012208,AZ,quantile,0.6
2026-03-28,wk inc flu hosp,1,2026-04-04,143.50693893432617,AZ,quantile,0.6
2026-03-28,wk inc flu hosp,2,2026-04-11,141.83698616027831,AZ,quantile,0.6
2026-03-28,wk inc flu hosp,3,2026-04-18,140.1060363769531,AZ,quantile,0.6
2026-03-28,wk inc flu hosp,0,2026-03-28,147.85347270965576,AZ,quantile,0.65
2026-03-28,wk inc flu hosp,1,2026-04-04,145.7588013648987,AZ,quantile,0.65
2026-03-28,wk inc flu hosp,2,2026-04-11,145.86954250335694,AZ,quantile,0.65
2026-03-28,wk inc flu hosp,3,2026-04-18,147.18607578277587,AZ,quantile,0.65
2026-03-28,wk inc flu hosp,0,2026-03-28,149.2981840133667,AZ,quantile,0.7
2026-03-28,wk inc flu hosp,1,2026-04-04,149.0346736907959,AZ,quantile,0.7
2026-03-28,wk inc flu hosp,2,2026-04-11,149.96105785369872,AZ,quantile,0.7
2026-03-28,wk inc flu hosp,3,2026-04-18,152.0881374359131,AZ,quantile,0.7
2026-03-28,wk inc flu hosp,0,2026-03-28,150.62164068222046,AZ,quantile,0.75
2026-03-28,wk inc flu hosp,1,2026-04-04,151.26385688781738,AZ,quantile,0.75
2026-03-28,wk inc flu hosp,2,2026-04-11,155.65245151519775,AZ,quantile,0.75
2026-03-28,wk inc flu hosp,3,2026-04-18,160.4844512939453,AZ,quantile,0.75
2026-03-28,wk inc flu hosp,0,2026-03-28,152.35686836242675,AZ,quantile,0.8
2026-03-28,wk inc flu hosp,1,2026-04-04,156.34141731262207,AZ,quantile,0.8
2026-03-28,wk inc flu hosp,2,2026-04-11,163.07177810668946,AZ,quantile,0.8
2026-03-28,wk inc flu hosp,3,2026-04-18,171.7487674713135,AZ,quantile,0.8
2026-03-28,wk inc flu hosp,0,2026-03-28,153.68087148666382,AZ,quantile,0.85
2026-03-28,wk inc flu hosp,1,2026-04-04,158.9475764274597,AZ,quantile,0.85
2026-03-28,wk inc flu hosp,2,2026-04-11,168.48024291992184,AZ,quantile,0.85
2026-03-28,wk inc flu hosp,3,2026-04-18,179.88981714248655,AZ,quantile,0.85
2026-03-28,wk inc flu hosp,0,2026-03-28,157.08301486968995,AZ,quantile,0.9
2026-03-28,wk inc flu hosp,1,2026-04-04,165.1056558609009,AZ,quantile,0.9
2026-03-28,wk inc flu hosp,2,2026-04-11,177.191290473938,AZ,quantile,0.9
2026-03-28,wk inc flu hosp,3,2026-04-18,192.93882827758793,AZ,quantile,0.9
2026-03-28,wk inc flu hosp,0,2026-03-28,162.15646495819092,AZ,quantile,0.95
2026-03-28,wk inc flu hosp,1,2026-04-04,174.97090997695923,AZ,quantile,0.95
2026-03-28,wk inc flu hosp,2,2026-04-11,192.10724000930784,AZ,quantile,0.95
2026-03-28,wk inc flu hosp,3,2026-04-18,214.60324001312256,AZ,quantile,0.95
2026-03-28,wk inc flu hosp,0,2026-03-28,166.42969074249265,AZ,quantile,0.975
2026-03-28,wk inc flu hosp,1,2026-04-04,182.27386112213128,AZ,quantile,0.975
2026-03-28,wk inc flu hosp,2,2026-04-11,203.38400735855097,AZ,quantile,0.975
2026-03-28,wk inc flu hosp,3,2026-04-18,228.094244480133,AZ,quantile,0.975
2026-03-28,wk inc flu hosp,0,2026-03-28,170.5841489982605,AZ,quantile,0.99
2026-03-28,wk inc flu hosp,1,2026-04-04,187.28124937057495,AZ,quantile,0.99
2026-03-28,wk inc flu hosp,2,2026-04-11,210.30854358673096,AZ,quantile,0.99
2026-03-28,wk inc flu hosp,3,2026-04-18,239.52801471710205,AZ,quantile,0.99
2026-03-28,wk inc flu hosp,0,2026-03-28,466.0491360092163,CA,quantile,0.01
2026-03-28,wk inc flu hosp,1,2026-04-04,317.2018811416626,CA,quantile,0.01
2026-03-28,wk inc flu hosp,2,2026-04-11,214.25781703948974,CA,quantile,0.01
2026-03-28,wk inc flu hosp,3,2026-04-18,142.36062887191773,CA,quantile,0.01
2026-03-28,wk inc flu hosp,0,2026-03-28,470.9520588874817,CA,quantile,0.025
2026-03-28,wk inc flu hosp,1,2026-04-04,325.224515247345,CA,quantile,0.025
2026-03-28,wk inc flu hosp,2,2026-04-11,218.29378814697264,CA,quantile,0.025
2026-03-28,wk inc flu hosp,3,2026-04-18,146.64838843345643,CA,quantile,0.025
2026-03-28,wk inc flu hosp,0,2026-03-28,479.64560279846194,CA,quantile,0.05
2026-03-28,wk inc flu hosp,1,2026-04-04,338.2018283843994,CA,quantile,0.05
2026-03-28,wk inc flu hosp,2,2026-04-11,235.41400995254517,CA,quantile,0.05
2026-03-28,wk inc flu hosp,3,2026-04-18,163.53858585357665,CA,quantile,0.05
2026-03-28,wk inc flu hosp,0,2026-03-28,494.4845436096191,CA,quantile,0.1
2026-03-28,wk inc flu hosp,1,2026-04-04,361.61192054748534,CA,quantile,0.1
2026-03-28,wk inc flu hosp,2,2026-04-11,257.56963596343996,CA,quantile,0.1
2026-03-28,wk inc flu hosp,3,2026-04-18,180.80221004486083,CA,quantile,0.1
2026-03-28,wk inc flu hosp,0,2026-03-28,500.7992952346802,CA,quantile,0.15
2026-03-28,wk inc flu hosp,1,2026-04-04,371.90570545196533,CA,quantile,0.15
2026-03-28,wk inc flu hosp,2,2026-04-11,272.02611446380615,CA,quantile,0.15
2026-03-28,wk inc flu hosp,3,2026-04-18,197.92155084609985,CA,quantile,0.15
2026-03-28,wk inc flu hosp,0,2026-03-28,507.3175506591797,CA,quantile,0.2
2026-03-28,wk inc flu hosp,1,2026-04-04,378.29831008911134,CA,quantile,0.2
2026-03-28,wk inc flu hosp,2,2026-04-11,280.3032974243164,CA,quantile,0.2
2026-03-28,wk inc flu hosp,3,2026-04-18,205.64876594543458,CA,quantile,0.2
2026-03-28,wk inc flu hosp,0,2026-03-28,511.89445304870605,CA,quantile,0.25
2026-03-28,wk inc flu hosp,1,2026-04-04,386.0587463378906,CA,quantile,0.25
2026-03-28,wk inc flu hosp,2,2026-04-11,290.85677909851074,CA,quantile,0.25
2026-03-28,wk inc flu hosp,3,2026-04-18,218.89313554763794,CA,quantile,0.25
2026-03-28,wk inc flu hosp,0,2026-03-28,516.4023750305175,CA,quantile,0.3
2026-03-28,wk inc flu hosp,1,2026-04-04,390.49909896850585,CA,quantile,0.3
2026-03-28,wk inc flu hosp,2,2026-04-11,297.52414054870604,CA,quantile,0.3
