reference_date,target,horizon,target_end_date,value,location,output_type,output_type_id
2026-03-21,wk inc covid hosp,0,2026-03-21,3.2056277722120283,AK,quantile,0.7
2026-03-21,wk inc covid hosp,1,2026-03-28,2.8955652922391892,AK,quantile,0.7
2026-03-21,wk inc covid hosp,2,2026-04-04,2.5698270946741104,AK,quantile,0.7
2026-03-21,wk inc covid hosp,3,2026-04-11,2.3071722388267517,AK,quantile,0.7
2026-03-21,wk inc covid hosp,0,2026-03-21,3.278903231024742,AK,quantile,0.75
2026-03-21,wk inc covid hosp,1,2026-03-28,2.936283126473427,AK,quantile,0.75
2026-03-21,wk inc covid hosp,2,2026-04-04,2.650191605091095,AK,quantile,0.75
2026-03-21,wk inc covid hosp,3,2026-04-11,2.428143724799156,AK,quantile,0.75
2026-03-21,wk inc covid hosp,0,2026-03-21,3.33045671582222,AK,quantile,0.8
2026-03-21,wk inc covid hosp,1,2026-03-28,3.027852404117584,AK,quantile,0.8
2026-03-21,wk inc covid hosp,2,2026-04-04,2.7376950085163116,AK,quantile,0.8
2026-03-21,wk inc covid hosp,3,2026-04-11,2.5197842180728913,AK,quantile,0.8
2026-03-21,wk inc covid hosp,0,2026-03-21,3.411616788804531,AK,quantile,0.85
2026-03-21,wk inc covid hosp,1,2026-03-28,3.121988967061043,AK,quantile,0.85
2026-03-21,wk inc covid hosp,2,2026-04-04,2.854824697971344,AK,quantile,0.85
2026-03-21,wk inc covid hosp,3,2026-04-11,2.6637619391083716,AK,quantile,0.85
2026-03-21,wk inc covid hosp,0,2026-03-21,3.546732467412949,AK,quantile,0.9
2026-03-21,wk inc covid hosp,1,2026-03-28,3.1996997922658923,AK,quantile,0.9
2026-03-21,wk inc covid hosp,2,2026-04-04,2.9039789825677875,AK,quantile,0.9
2026-03-21,wk inc covid hosp,3,2026-04-11,2.716200810670853,AK,quantile,0.9
2026-03-21,wk inc covid hosp,0,2026-03-21,3.8100733518600456,AK,quantile,0.95
2026-03-21,wk inc covid hosp,1,2026-03-28,3.2897948563098907,AK,quantile,0.95
2026-03-21,wk inc covid hosp,2,2026-04-04,3.014299972355366,AK,quantile,0.95
2026-03-21,wk inc covid hosp,3,2026-04-11,2.9229781180620193,AK,quantile,0.95
2026-03-21,wk inc covid hosp,0,2026-03-21,4.3844475901126865,AK,quantile,0.99
2026-03-21,wk inc covid hosp,1,2026-03-28,3.4606365016102796,AK,quantile,0.99
2026-03-21,wk inc covid hosp,2,2026-04-04,3.182313748300076,AK,quantile,0.99
2026-03-21,wk inc covid hosp,3,2026-04-11,3.09198331207037,AK,quantile,0.99
2026-03-21,wk inc covid hosp,0,2026-03-21,52.05068938732147,AL,quantile,0.01
2026-03-21,wk inc covid hosp,1,2026-03-28,38.454961581230165,AL,quantile,0.01
2026-03-21,wk inc covid hosp,2,2026-04-04,28.279057936668394,AL,quantile,0.01
2026-03-21,wk inc covid hosp,3,2026-04-11,20.630873653888703,AL,quantile,0.01
2026-03-21,wk inc covid hosp,0,2026-03-21,52.699152159690854,AL,quantile,0.025
2026-03-21,wk inc covid hosp,1,2026-03-28,39.698274278640746,AL,quantile,0.025
2026-03-21,wk inc covid hosp,2,2026-04-04,29.53148517012596,AL,quantile,0.025
2026-03-21,wk inc covid hosp,3,2026-04-11,21.638332056999207,AL,quantile,0.025
2026-03-21,wk inc covid hosp,0,2026-03-21,53.51398065090179,AL,quantile,0.05
2026-03-21,wk inc covid hosp,1,2026-03-28,41.2222140789032,AL,quantile,0.05
2026-03-21,wk inc covid hosp,2,2026-04-04,31.645988702774048,AL,quantile,0.05
2026-03-21,wk inc covid hosp,3,2026-04-11,24.195829212665558,AL,quantile,0.05
2026-03-21,wk inc covid hosp,0,2026-03-21,61.09550981521606,AL,quantile,0.1
2026-03-21,wk inc covid hosp,1,2026-03-28,49.89970197677612,AL,quantile,0.1
2026-03-21,wk inc covid hosp,2,2026-04-04,40.44555616378784,AL,quantile,0.1
2026-03-21,wk inc covid hosp,3,2026-04-11,32.51003804206848,AL,quantile,0.1
2026-03-21,wk inc covid hosp,0,2026-03-21,63.02810440063477,AL,quantile,0.15
2026-03-21,wk inc covid hosp,1,2026-03-28,53.65883493423462,AL,quantile,0.15
2026-03-21,wk inc covid hosp,2,2026-04-04,43.92112491130829,AL,quantile,0.15
