reference_date,target,horizon,target_end_date,value,location,output_type,output_type_id
2026-03-21,wk inc rsv hosp,1,2026-03-28,64.36051893234253,AL,quantile,0.5
2026-03-21,wk inc rsv hosp,2,2026-04-04,61.424378395080566,AL,quantile,0.5
2026-03-21,wk inc rsv hosp,3,2026-04-11,58.082863330841064,AL,quantile,0.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,68.24761276245117,AL,quantile,0.55
2026-03-21,wk inc rsv hosp,1,2026-03-28,65.24097981452942,AL,quantile,0.55
2026-03-21,wk inc rsv hosp,2,2026-04-04,63.044059658050536,AL,quantile,0.55
2026-03-21,wk inc rsv hosp,3,2026-04-11,61.86996192932129,AL,quantile,0.55
2026-03-21,wk inc rsv hosp,0,2026-03-21,68.97666683197022,AL,quantile,0.6
2026-03-21,wk inc rsv hosp,1,2026-03-28,66.40170936584472,AL,quantile,0.6
2026-03-21,wk inc rsv hosp,2,2026-04-04,64.82850189208985,AL,quantile,0.6
2026-03-21,wk inc rsv hosp,3,2026-04-11,63.8507287979126,AL,quantile,0.6
2026-03-21,wk inc rsv hosp,0,2026-03-21,70.14450960159303,AL,quantile,0.65
2026-03-21,wk inc rsv hosp,1,2026-03-28,67.85358223915101,AL,quantile,0.65
2026-03-21,wk inc rsv hosp,2,2026-04-04,66.27920985221863,AL,quantile,0.65
2026-03-21,wk inc rsv hosp,3,2026-04-11,65.16767897605897,AL,quantile,0.65
2026-03-21,wk inc rsv hosp,0,2026-03-21,71.16577615737916,AL,quantile,0.7
2026-03-21,wk inc rsv hosp,1,2026-03-28,69.93303232192993,AL,quantile,0.7
2026-03-21,wk inc rsv hosp,2,2026-04-04,69.68971843719483,AL,quantile,0.7
2026-03-21,wk inc rsv hosp,3,2026-04-11,69.1578179359436,AL,quantile,0.7
2026-03-21,wk inc rsv hosp,0,2026-03-21,72.29949402809143,AL,quantile,0.75
2026-03-21,wk inc rsv hosp,1,2026-03-28,71.44507908821106,AL,quantile,0.75
2026-03-21,wk inc rsv hosp,2,2026-04-04,71.57941508293152,AL,quantile,0.75
2026-03-21,wk inc rsv hosp,3,2026-04-11,72.89122915267944,AL,quantile,0.75
2026-03-21,wk inc rsv hosp,0,2026-03-21,73.5648250579834,AL,quantile,0.8
2026-03-21,wk inc rsv hosp,1,2026-03-28,73.07650947570801,AL,quantile,0.8
2026-03-21,wk inc rsv hosp,2,2026-04-04,74.65514583587647,AL,quantile,0.8
2026-03-21,wk inc rsv hosp,3,2026-04-11,77.25489292144775,AL,quantile,0.8
2026-03-21,wk inc rsv hosp,0,2026-03-21,74.96438846588134,AL,quantile,0.85
2026-03-21,wk inc rsv hosp,1,2026-03-28,74.54225363731383,AL,quantile,0.85
2026-03-21,wk inc rsv hosp,2,2026-04-04,76.6402901649475,AL,quantile,0.85
2026-03-21,wk inc rsv hosp,3,2026-04-11,79.90351362228394,AL,quantile,0.85
2026-03-21,wk inc rsv hosp,0,2026-03-21,76.67465448379517,AL,quantile,0.9
2026-03-21,wk inc rsv hosp,1,2026-03-28,76.99678506851197,AL,quantile,0.9
2026-03-21,wk inc rsv hosp,2,2026-04-04,80.08048820495605,AL,quantile,0.9
2026-03-21,wk inc rsv hosp,3,2026-04-11,85.10964365005493,AL,quantile,0.9
2026-03-21,wk inc rsv hosp,0,2026-03-21,79.15805897712707,AL,quantile,0.95
2026-03-21,wk inc rsv hosp,1,2026-03-28,82.66306228637694,AL,quantile,0.95
2026-03-21,wk inc rsv hosp,2,2026-04-04,92.9515453338623,AL,quantile,0.95
2026-03-21,wk inc rsv hosp,3,2026-04-11,106.24707889556883,AL,quantile,0.95
2026-03-21,wk inc rsv hosp,0,2026-03-21,88.50218770980837,AL,quantile,0.99
2026-03-21,wk inc rsv hosp,1,2026-03-28,98.22784932136537,AL,quantile,0.99
2026-03-21,wk inc rsv hosp,2,2026-04-04,110.11254489898685,AL,quantile,0.99
2026-03-21,wk inc rsv hosp,3,2026-04-11,128.10996580123904,AL,quantile,0.99
2026-03-21,wk inc rsv hosp,0,2026-03-21,99.33638269424438,AZ,quantile,0.01
2026-03-21,wk inc rsv hosp,1,2026-03-28,85.11361971855163,AZ,quantile,0.01
